ReviewID,RecordKey,SourceSheet,SourceRowNumber,RecordID,AssetName,WorkType,RequestLetterNo,FailureDescriptionRaw,OperationDescriptionRaw,RelatedMachineCode,MachineName,PartName,PartCode,WorkDate,WorkedHours,ProcessStatus,RepairDeliveryOrProductionStartDate,MoldDeliveryToProductionDate,ApprovalFormStatus,ReviewReason,MoldCodeReviewStatus,AssignedMoldCode,ReviewerNote,HistoricalClassification,HistoricalCandidateMoldCodes,ProposedReviewAction
MMCR-1405-0001,1405-فروردین-38,فروردین,39,38,قالب پراید خاردار,قالب تعمیری,,اصلاح کفی قالب,کفتراشی,,7101,bottom plate,2,1405/01/08,6.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,21355 | ML21355-01S,NEEDS_MOLD_MASTER
MMCR-1405-0272,1405-تیر-593,تیر,594,593,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,باز و بستن قالب,,دمونتاژ,MOLd,,1405/04/24,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0273,1405-تیر-595,تیر,596,595,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,باز و بستن قالب,,دمونتاژ,MOLd,,1405/04/24,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0274,1405-تیر-597,تیر,598,597,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7204,Mandrel,4,1405/04/25,7.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0275,1405-تیر-599,تیر,600,599,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز12,,7203,Mandrel,4,1405/04/25,7.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0276,1405-تیر-602,تیر,603,602,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تراشکاری,,7301,پیچ,,1405/04/25,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0277,1405-تیر-604,تیر,605,604,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,باز و بستن قالب,,دمونتاژ,MOLd,,1405/04/25,4,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0278,1405-تیر-605,تیر,606,605,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز کاری جای گل پیچ,,7101,top Plate,,1405/04/25,1,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0279,1405-تیر-607,تیر,608,607,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تراشکاری,,7302,پین واسطه,,1405/04/25,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0280,1405-تیر-613,تیر,614,613,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,مونتاژ جهت CNC,,مونتاژ,MOLd,,1405/04/25,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0281,1405-تیر-614,تیر,615,614,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,باز کردن قالب,,دمونتاژ,MOLd,,1405/04/25,2.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0282,1405-تیر-617,تیر,618,617,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,سنگ زنی,,7501,Mandrel,4,1405/04/25,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0283,1405-تیر-620,تیر,621,620,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر جا میل راهنما,,7601,mold,,1405/04/25,8,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0284,1405-تیر-626,تیر,627,626,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر جا میل راهنما,,7601,mold,,1405/04/26,5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0285,1405-تیر-630,تیر,631,630,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,باز کردن قالب,,دمونتاژ,mold,,1405/04/26,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0286,1405-تیر-639,تیر,640,639,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,کفتراشی,,7101,top Plate,3,1405/04/27,3.6666666666666665,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0287,1405-تیر-652,تیر,653,652,قالب پخت کلاچ پیکان,قالب تعمیری,,سوپاپ گذاری,تعویض سوپاپ,,مونتاژ,سوپاپ,,1405/04/27,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0288,1405-تیر-660,تیر,661,660,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر جا میل راهنما,,7601,mold,,1405/04/27,12,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0289,1405-تیر-672,تیر,673,672,قالب پخت کلاچ پیکان,قالب تعمیری,,بعلت تاب برداشتن صفحان بالای قالب پیکان در پخت (اقدام به گذاشتن صفحه 50 میل نموده (تستی) ),دورتراشی,,7102,top Plate,3,1405/04/28,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0290,1405-تیر-673,تیر,674,673,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت 5 عدد STOP,تراشکاری,,7301,Stop,,1405/04/28,5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0291,1405-تیر-676,تیر,677,676,قالب BPW تاجدار,قالب تعمیری,1719,سنگ زدن قالب,باز کردن قالب,6001,دمونتاژ,mold,,1405/04/28,3,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0292,1405-تیر-685,تیر,686,685,قالب BPW تاجدار,قالب تعمیری,1719,سنگ زدن قالب,سنگ زنی,6001,7502,Matrix,,1405/04/28,1.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0293,1405-تیر-686,تیر,687,686,قالب BPW تاجدار,قالب تعمیری,1719,سنگ زدن قالب,سنگ زنی,6001,7502,Mandrel,,1405/04/28,1.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0294,1405-تیر-688,تیر,689,688,قالب توری SAF قدیم,قالب تعمیری,1720,سنگ زنی قالب,سنگ زنی,6003,7502,Matrix,,1405/04/28,1.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0295,1405-تیر-689,تیر,690,689,قالب توری SAF قدیم,قالب تعمیری,1720,سنگ زنی قالب,سنگ زنی,6003,7502,Mandrel,,1405/04/28,1.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0296,1405-تیر-695,تیر,696,695,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر جا میل راهنما,,7601,mold,,1405/04/28,3,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0297,1405-تیر-710,تیر,711,710,قالب پخت کلاچ پیکان,قالب تعمیری,,بعلت تاب برداشتن صفحان بالای قالب پیکان در پخت (اقدام به گذاشتن صفحه 50 میل نموده (تستی) ),دورتراشی,,7102,top Plate,3,1405/04/29,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0298,1405-تیر-728,تیر,729,728,قالب پخت کلاچ پیکان,قالب تعمیری,,بعلت تاب برداشتن صفحان بالای قالب پیکان در پخت (اقدام به گذاشتن صفحه 50 میل نموده (تستی) ),فرز 12,,7203,bottom plate,2,1405/04/30,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0299,1405-تیر-739,تیر,740,739,قالب پخت کلاچ پیکان,قالب تعمیری,,بعلت تاب برداشتن صفحان بالای قالب پیکان در پخت (اقدام به گذاشتن صفحه 50 میل نموده (تستی) ),دورتراشی,,7102,top Plate,3,1405/04/30,3.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0300,1405-تیر-756,تیر,757,756,قالب توری SAF قدیم,قالب تعمیری,1721,سنگ زدن قالب,سنگ زنی,6003,7501,Matrix,1,1405/04/30,1.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0301,1405-تیر-757,تیر,758,757,قالب توری SAF قدیم,قالب تعمیری,1721,سنگ زدن قالب,سنگ زنی,6003,7501,Mandrel,4,1405/04/30,1.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0302,1405-تیر-761,تیر,762,761,قالب پخت کلاچ پیکان,قالب تعمیری,,بعلت تاب برداشتن صفحان بالای قالب پیکان در پخت (اقدام به گذاشتن صفحه 50 میل نموده (تستی) ),فرز 12,,7203,bottom plate,2,1405/04/31,8,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0303,1405-تیر-762,تیر,763,762,قالب پخت کلاچ پیکان,قالب تعمیری,,بعلت تاب برداشتن صفحان بالای قالب پیکان در پخت (اقدام به گذاشتن صفحه 50 میل نموده (تستی) ),فرز 12,,7203,top Plate,3,1405/04/31,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0304,1405-تیر-769,تیر,770,769,قالب پخت کلاچ پیکان,قالب تعمیری,,بعلت تاب برداشتن صفحان بالای قالب پیکان در پخت (اقدام به گذاشتن صفحه 50 میل نموده (تستی) ),قلاویزکاری,,مونتاژ,top Plate,3,1405/04/31,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0305,1405-تیر-773,تیر,774,773,قالب پخت کلاچ پیکان,قالب تعمیری,,بعلت تاب برداشتن صفحان بالای قالب پیکان در پخت (اقدام به گذاشتن صفحه 50 میل نموده (تستی) ),بستن,,مونتاژ,top Plate,3,1405/04/31,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0306,1405-تیر-777,تیر,778,777,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت بوش تاچ گیری قالب کلاچ پیکان,تراشکاری,,7301,Bush,,1405/04/31,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0307,1405-تیر-781,تیر,782,781,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر جا میل راهنما,,7602,mold,,1405/04/31,4,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0308,1405-مرداد-4,مرداد,5,4,قالب پخت کلاچ پیکان,قالب تعمیری,,بعلت تاب برداشتن صفحان بالای قالب پیکان در پخت (اقدام به گذاشتن صفحه 50 میل نموده (تستی) ),بستن قالب,,مونتاژ,Mold,,1405/05/01,3.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0309,1405-مرداد-8,مرداد,9,8,قالب پخت کلاچ پیکان,قالب تعمیری,,,فرز 12,,7202,top Plate,3,1405/05/01,2.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0310,1405-مرداد-9,مرداد,10,9,قالب پخت کلاچ پیکان,قالب تعمیری,,,فرز 12,,7202,bottom plate,4,1405/05/01,5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0311,1405-مرداد-10,مرداد,11,10,قالب پخت کلاچ پیکان,قالب تعمیری,,,Tapping,,مونتاژ,top Plate,3,1405/05/01,3.3333333333333335,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0312,1405-مرداد-11,مرداد,12,11,قالب پخت کلاچ پیکان,قالب تعمیری,,,Power Hacksaw Cutting,,8001,میل راهنما,,1405/05/01,3.3333333333333335,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0313,1405-مرداد-18,مرداد,19,18,قالب پخت کلاچ پژو 405,قالب تعمیری,,تراش پین واسطه قالب های کلاچ,Turning,,7302,پین واسطه,,1405/05/01,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0314,1405-مرداد-21,مرداد,22,21,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر جا میل راهنما,,7602,mold,,1405/05/01,8,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0315,1405-مرداد-23,مرداد,24,23,قالب عقب F12,قالب تعمیری,,ساخت Matrix جدید,وایر,,7605,Matrix,1,1405/05/01,8,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0316,1405-مرداد-24,مرداد,25,24,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت بوش تاچ گیری قالب کلاچ پیکان,باز کردن قالب,,دمونتاژ,Mold,,1405/05/01,2.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0317,1405-مرداد-39,مرداد,40,39,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر جا میل راهنما,,7602,mold,,1405/05/03,8,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0318,1405-مرداد-41,مرداد,42,41,قالب عقب F12,قالب تعمیری,,ساخت Matrix جدید,وایر,,7605,Matrix,1,1405/05/03,12,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0319,1405-مرداد-60,مرداد,61,60,قالب پخت کلاچ پژو 405,قالب تعمیری,,تراش پین واسطه قالب های کلاچ,Turning,,7302,پین واسطه,,1405/05/03,3,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0320,1405-مرداد-61,مرداد,62,61,قالب پخت کلاچ پیکان,قالب تعمیری,,اصلاح,Turning,,7302,پیچ,,1405/05/03,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0321,1405-مرداد-65,مرداد,66,65,قالب پخت کلاچ پیکان,قالب تعمیری,,اصلاح,فرز 12,,7202,bottom plate,2,1405/05/04,7.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0322,1405-مرداد-66,مرداد,67,66,قالب پخت کلاچ پیکان,قالب تعمیری,,اصلاح,فرز 12,,7202,top Plate,3,1405/05/04,3.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0323,1405-مرداد-71,مرداد,72,71,قالب پخت کلاچ پیکان,قالب تعمیری,,برش میل راهنما,Power Hacksaw Cutting,,8001,Shaft میل راهنما,,1405/05/04,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0324,1405-مرداد-72,مرداد,73,72,قالب پخت کلاچ پیکان,قالب تعمیری,,اصلاح,Tapping,,مونتاژ,top Plate,3,1405/05/04,4,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0325,1405-مرداد-81,مرداد,82,81,قالب پخت کلاچ پیکان,قالب تعمیری,,اصلاح,Turning,,7301,میل راهنما,,1405/05/04,3.3333333333333335,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0326,1405-مرداد-83,مرداد,84,83,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر جا میل راهنما,,7602,mold,,1405/05/04,7,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0327,1405-مرداد-85,مرداد,86,85,قالب عقب F12,قالب تعمیری,,ساخت Matrix جدید,وایر,,7605,Matrix,1,1405/05/04,12,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0328,1405-مرداد-93,مرداد,94,93,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,Mold,,1405/05/04,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0329,1405-مرداد-108,مرداد,109,108,قالب پخت کلاچ پیکان,قالب تعمیری,,اصلاح,Tapping,,مونتاژ,top Plate,3,1405/05/05,5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0330,1405-مرداد-109,مرداد,110,109,قالب پخت کلاچ پیکان,قالب تعمیری,,اصلاح,Power Hacksaw Cutting,,8001,میل راهنما,,1405/05/05,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
